revenue,App Usage,months,eqpdays,Mobile,Married,isMale,pcown,Credit Card,Retention Calls,churndep
203.91,163,31,211,1,0,0,0,0,0,0
59.48,31.67,8,182,1,0,0,0,0,0,0
75.73,8,49,198,1,0,0,1,0,0,0
78.01,31.33,7,188,1,0,0,0,0,0,0
40.23,8.67,9,162,1,0,0,0,0,0,0
58.25,269,9,167,1,0,0,1,0,0,0
37.8,0,14,200,1,1,0,0,1,0,0
49.99,12.67,16,222,1,0,0,1,0,0,0
76.23,0,11,160,1,0,0,0,1,0,0
24.7,14.67,10,221,1,0,0,1,0,0,0
33.47,2,9,225,1,0,0,1,0,0,0
37.72,6,8,197,1,0,0,1,0,0,0
89.46,77,15,189,1,1,0,1,1,0,0
68.55,18.67,7,171,1,0,0,0,0,0,0
55.3,12,12,215,1,1,0,0,1,0,0
55.65,6.33,7,216,1,0,0,1,0,0,0
20.06,0,14,224,1,1,0,0,1,0,0
249.89,70,9,198,1,1,0,0,1,0,0
179.39,92.33,10,202,1,0,0,0,1,0,0
42.5,0,48,225,1,1,0,0,1,1,0
96.18,65.67,11,161,1,0,0,0,0,0,0
38.5,41,10,168,1,0,0,0,0,0,0
49.99,19,15,172,1,0,0,0,1,0,0
34.19,0,13,194,1,0,0,0,1,0,0
67.35,16.33,13,196,1,1,0,1,1,0,0
29.99,10.33,14,166,1,0,0,0,1,0,0
40.01,54,11,186,1,0,0,0,0,0,0
50.6,25.33,9,185,1,0,0,1,0,0,0
57.1,5,13,173,1,0,1,1,1,0,0
10,0,15,181,1,1,0,1,1,0,0
35.34,0,14,186,1,1,0,0,1,0,0
54.01,51.67,14,210,1,0,0,1,1,0,0
183.52,6,7,218,1,1,0,0,1,0,0
47.73,0,13,202,1,1,1,1,1,0,0
78.72,27.67,45,163,1,0,0,1,0,0,0
91.68,0,10,224,1,0,1,1,1,0,0
55.61,12,6,188,1,0,0,0,0,0,0
67.32,47.33,13,182,1,1,0,0,1,0,0
66.32,61.33,11,155,1,0,0,0,1,0,0
60.11,0,12,223,1,1,0,1,1,0,0
40.26,7.33,10,176,1,0,0,0,0,0,0
40.71,1.33,12,213,1,1,0,0,1,0,0
34.49,15,9,157,1,0,0,0,0,0,0
35.47,1,13,209,1,1,1,1,1,0,0
55.61,24.33,13,182,1,1,0,1,1,0,0
56.89,6,8,196,1,0,0,1,0,0,0
0,0,11,178,1,0,0,1,0,0,0
63.87,25,7,182,1,0,0,0,0,0,0
34.1,2.33,17,180,1,0,0,0,0,0,0
38.45,6.33,8,184,1,0,0,1,0,0,0
32.51,4.33,37,189,1,0,0,0,0,0,0
53.68,9,7,205,1,0,0,0,0,0,0
46.46,77.67,9,211,1,0,0,0,0,0,0
39.16,0,8,209,1,0,1,0,0,0,0
58.21,10,21,190,1,1,0,0,1,0,0
150.73,17.33,7,170,1,1,0,0,1,0,0
33.71,17.33,14,179,1,0,0,0,1,0,0
74.25,66.67,13,216,1,0,0,1,1,0,0
100.86,42.67,11,177,1,0,0,1,1,0,0
20.22,4.33,13,208,1,1,0,1,1,0,0
41.36,14,7,215,1,0,0,1,0,0,0
36.77,7.33,13,182,1,0,0,0,1,0,0
86.54,23.67,14,181,1,1,0,0,1,0,0
45.96,19,7,178,1,0,0,1,0,0,0
69.39,0,12,201,1,1,0,1,1,0,0
50.44,17,7,215,1,0,0,1,0,0,0
36.04,0,14,185,1,1,0,0,1,0,0
34.19,2.33,14,222,1,0,0,1,1,0,0
114.76,61,19,206,1,1,0,0,1,0,0
77.58,2.33,42,185,1,1,1,0,1,0,0
66.37,14.33,8,192,1,0,0,1,0,0,0
64.74,33,12,186,1,1,0,1,1,0,0
212.82,70.67,10,199,1,1,0,1,1,0,0
64.72,35,14,197,1,1,0,0,1,0,0
34.99,0,14,161,1,1,0,0,1,0,0
34.99,0,14,152,1,0,0,1,1,0,0
66.84,32,14,207,1,1,0,1,1,0,0
84.95,38.33,8,202,1,0,0,1,0,0,0
123.09,73.67,10,193,1,0,0,0,1,0,0
38.22,8,7,209,1,0,0,1,0,0,0
33.99,3.33,14,161,1,1,0,0,1,0,0
63.08,34,7,187,1,0,0,1,0,0,0
31.95,23.33,8,167,1,0,0,0,0,0,0
52.42,8.33,12,173,1,0,0,1,1,0,0
53.37,16.67,12,153,1,0,0,1,1,0,0
34.99,6.33,9,224,1,0,0,1,0,0,0
94.82,43,8,168,1,0,0,0,0,0,0
54.51,13,21,188,1,0,0,1,0,0,0
36.14,33.33,15,196,1,0,0,1,1,0,0
42.25,10.33,12,190,1,0,0,1,1,0,0
94.77,3.33,10,162,1,0,0,0,1,0,0
54.98,10.33,12,225,1,1,0,0,1,0,0
40.92,1.33,14,201,1,1,0,1,1,0,0
74.65,81.67,8,194,1,0,0,1,0,0,0
85.41,0,10,164,1,1,0,0,1,0,0
38.08,0,8,160,1,0,0,1,0,0,0
82,22.67,11,184,1,0,0,0,1,0,0
28.89,6,50,181,1,0,0,0,1,0,0
73.56,22.33,13,199,1,0,0,1,0,0,0
30.26,3.33,13,170,1,1,0,0,1,0,0
56.69,25.33,14,186,1,0,0,0,1,0,0
59.79,34.33,9,183,1,0,0,1,0,0,0
40.35,26.67,13,157,1,1,0,0,1,0,0
49.19,7.33,31,180,1,0,0,1,1,0,0
54.57,0.67,12,170,1,1,0,0,1,0,0
29.3,9.33,13,182,1,1,0,0,1,0,0
58.57,14.33,7,197,1,0,0,0,0,0,0
70.71,0,11,196,1,1,0,0,1,0,0
60.87,0,12,190,1,0,0,0,1,0,0
30.04,8.67,35,162,1,1,0,1,1,0,0
35.79,1,8,171,1,0,0,0,0,0,0
54.05,22.33,8,162,1,0,0,0,0,0,0
35.31,8.33,7,207,1,1,0,0,0,0,0
34.99,10.67,21,201,0,0,0,1,1,0,0
62.89,62.67,9,160,1,0,0,1,0,0,0
39.71,7,7,170,1,0,0,0,0,0,0
32.53,2.67,19,151,1,0,0,1,1,0,0
54.22,44,14,205,1,0,0,1,1,0,0
10.2,18.33,17,196,1,0,0,1,1,0,0
51.49,13,13,158,1,0,0,1,1,0,0
31.72,9.67,14,211,1,1,0,0,1,0,0
31.11,12.33,9,178,1,0,0,0,0,0,0
35.49,86,10,207,1,0,0,0,0,0,0
45,13.67,7,156,1,0,0,1,0,0,0
34.99,0,14,200,1,0,0,1,1,0,0
10.09,1.67,14,186,1,1,0,1,1,0,0
94.19,19,10,152,1,0,0,1,1,0,0
182.98,88.67,8,184,1,1,0,0,1,0,0
36.27,0,13,153,1,0,0,0,1,0,0
55.57,14.33,21,200,1,1,0,1,1,0,0
139.23,56,21,184,1,0,0,1,1,0,0
61.61,10,25,172,1,0,0,1,0,0,0
123.72,45,8,203,1,1,0,0,1,0,0
52.87,4.33,7,166,1,0,0,1,0,0,0
35.76,12.33,14,210,1,0,0,0,1,0,0
60.1,17,7,218,1,0,0,0,0,0,0
31.62,56.67,11,154,1,0,0,1,0,0,0
60.74,9,23,158,1,0,0,1,1,0,0
50.33,1,12,213,1,1,0,1,1,0,0
84.31,145,16,152,1,1,1,1,1,0,0
71.64,0,10,212,1,0,0,1,1,0,0
51.18,0,12,157,1,1,0,1,1,0,0
62.75,27,11,202,1,0,0,1,1,0,0
125.45,60,12,204,1,1,0,1,1,0,0
55.44,35,43,222,1,0,0,0,0,0,0
20.17,0,13,217,1,1,0,1,1,0,0
51.79,16.33,14,203,1,0,0,1,1,0,0
36.03,0,8,170,1,0,0,1,0,0,0
34.99,1.67,8,150,1,0,0,1,0,0,0
30.55,30,8,180,1,0,0,1,0,0,0
86.86,0,10,176,1,0,0,0,1,0,0
29.99,0,13,206,1,1,0,1,1,0,0
56.68,24.67,7,206,1,0,0,1,0,0,0
35.49,0,13,200,1,1,0,1,1,0,0
40.89,22.67,9,164,1,0,0,1,0,0,0
50.67,22.67,12,199,1,0,0,0,1,0,0
49.62,0.33,12,165,1,1,0,0,1,0,0
162.05,76,7,157,1,0,0,1,1,0,0
46.49,58.33,9,172,1,0,0,0,0,0,0
33.99,7.33,14,188,1,0,0,0,1,0,0
24.97,30.33,13,173,1,0,0,1,0,0,0
14.31,0,14,225,1,1,0,1,1,0,0
11.66,11.33,16,205,1,1,0,0,1,0,0
40.09,15.67,14,193,1,1,0,1,1,0,0
81.48,34.33,7,154,1,0,0,0,0,0,0
164.67,49,18,203,1,0,0,0,0,0,0
92.19,24.33,11,169,1,1,0,0,1,0,0
38.99,10,8,191,1,0,0,1,0,0,0
96.11,35.67,11,150,1,0,0,1,1,0,0
53.65,38,13,220,1,1,1,1,1,0,0
56.54,0,12,165,1,1,0,0,1,0,0
139.08,70.33,8,173,1,0,0,0,1,0,0
75.11,0,10,201,1,1,0,1,1,0,0
37.53,4.67,7,223,1,0,0,1,0,0,0
63.15,30.33,8,210,1,0,0,1,0,0,0
40.24,29,9,156,1,0,0,1,0,0,0
49.99,38.33,8,157,1,0,0,1,0,0,0
74.99,0,10,202,1,0,0,0,1,0,0
99.78,62,12,205,1,0,0,1,0,0,0
34.99,3.67,8,187,1,0,0,0,0,0,0
88.71,0,10,207,1,1,0,0,1,0,0
154.36,105.67,14,178,1,0,0,0,1,0,0
87.85,12.33,10,206,1,0,1,1,1,0,0
57.76,0,11,189,1,1,0,1,1,0,0
57.5,2.67,7,225,1,0,0,1,0,0,0
54.53,8.33,12,212,1,0,0,1,1,0,0
58.66,18.33,11,208,1,0,0,1,1,0,0
77.65,13,8,224,1,0,0,1,0,0,0
56.67,9,7,162,1,0,0,0,0,0,0
45.73,19.33,22,157,1,0,0,0,1,0,0
35.31,0,13,160,1,1,0,0,1,0,0
44.34,16.33,28,192,1,0,0,1,1,0,0
37.88,50.67,12,161,1,0,0,1,0,0,0
67.9,79.67,7,153,1,0,0,0,0,0,0
67.68,46.67,9,218,1,0,0,0,0,0,0
30,5,25,165,1,1,0,0,1,0,0
11.88,41,11,213,1,0,0,1,0,0,0
40.51,1.33,13,210,1,1,0,1,1,0,0
34.99,49.33,13,195,1,0,0,1,1,0,0
55.62,30.67,12,205,1,0,0,0,0,0,0
63.64,27.67,7,205,1,0,0,1,0,0,0
41.84,18,8,182,1,0,0,0,0,0,0
50.63,7.33,13,196,1,1,1,1,1,0,0
34.99,1.67,10,214,1,1,0,0,0,0,0
86.38,33.67,6,157,1,0,0,1,0,0,0
30.26,2.67,7,169,1,0,0,0,0,0,0
11.04,2,10,191,1,0,0,1,0,0,0
49.43,42,16,176,1,0,0,1,1,0,0
76.24,43.67,17,174,1,0,0,1,1,0,0
68.17,34,7,152,1,0,0,1,0,0,0
74.99,52,20,172,0,0,0,1,1,0,0
36.74,48,13,171,1,0,0,1,1,0,0
49.99,20,12,186,1,1,0,0,1,0,0
14.73,0,8,190,1,0,0,0,0,0,0
33.04,0,14,156,1,1,0,1,1,0,0
63.78,10.67,42,212,1,0,0,1,0,0,0
28.91,29.33,15,213,1,1,1,1,1,0,0
35.36,1,13,192,1,0,0,0,1,0,0
28.25,0,8,184,1,0,0,0,0,0,0
60.97,2.33,7,189,1,1,1,1,0,0,0
36.46,2.67,8,222,1,0,0,1,0,0,0
21.45,7,15,166,1,1,0,1,1,0,0
34.99,11,9,177,1,1,0,0,0,0,0
58.19,9.33,7,216,1,0,0,1,0,0,0
46.18,2.33,13,212,1,1,0,0,1,0,0
52.39,62.33,16,204,1,0,0,0,1,0,0
53.48,12.67,7,191,1,0,0,1,0,0,0
36.4,24.67,10,170,1,0,0,0,0,0,0
36.35,7,8,198,1,0,0,0,0,0,0
44.84,3.67,36,198,1,0,0,0,0,0,0
105.03,147,9,166,1,0,0,1,0,0,0
63.7,24.67,9,197,1,0,0,0,0,0,0
35.31,0,8,198,1,0,0,0,0,0,0
77.72,45.67,14,189,1,0,0,1,0,0,0
104.67,56,31,215,1,0,0,1,1,0,0
37.68,6.67,13,174,1,1,1,0,1,0,0
138,45.33,7,169,1,0,0,0,0,0,0
30.26,2,13,167,1,1,0,1,1,0,0
37.97,5.67,8,167,1,0,0,0,0,0,0
29.99,6,39,220,1,0,0,1,0,0,0
30.55,3.33,8,157,1,0,0,0,0,0,0
77.68,19.67,25,193,1,1,0,0,1,0,0
10.5,0,9,187,1,0,0,0,0,0,0
50.25,13,13,217,1,1,0,0,1,0,0
30.31,0,14,195,1,0,0,1,1,0,0
48.21,30.67,12,204,1,0,0,1,1,0,0
74.73,9,12,164,1,1,1,1,1,0,0
77.19,51.67,7,204,1,0,0,0,0,0,0
44.8,22,13,161,1,0,0,0,1,0,0
52.66,58.67,8,215,1,0,0,1,0,0,0
33.99,10.33,14,159,1,0,0,0,1,0,0
31.66,8.33,13,205,1,1,0,1,1,0,0
34.99,22.67,14,212,1,0,1,1,1,0,0
122.58,77.33,11,214,1,0,0,0,1,0,0
29.99,8.67,14,196,1,0,0,0,1,0,0
81.36,19.67,7,197,1,0,0,0,0,0,0
54.24,7.67,40,172,0,0,0,0,0,0,0
34.99,0,13,173,1,1,1,0,1,0,0
68.64,34,12,154,1,0,0,0,1,0,0
10,10.67,9,174,1,0,0,1,0,0,0
31.79,4.67,25,210,1,0,0,0,0,0,0
51.37,6.33,7,157,1,0,0,1,0,0,0
31.03,0,13,196,1,0,0,0,1,0,0
40.23,2.67,13,177,1,0,1,1,1,0,0
160.17,9,8,194,1,0,0,0,1,0,0
35.24,5,12,208,1,0,0,0,1,0,0
47.49,38.67,21,174,1,1,0,1,1,0,0
34.99,0,14,194,1,1,0,1,1,0,0
56.63,22.67,14,154,1,0,0,1,1,0,0
20.97,3.67,41,222,1,1,0,0,1,0,0
54.75,10.33,7,157,1,0,0,0,0,0,0
30.24,0,14,186,1,1,0,1,1,0,0
50.68,15,12,181,1,0,0,0,1,0,0
410.35,3.67,24,192,1,1,0,0,1,0,0
32.04,45,10,171,1,0,0,0,0,0,0
50.07,6,13,157,1,0,0,0,1,0,0
30.9,9.33,38,200,1,1,0,1,1,0,0
58.54,53.67,15,160,1,1,1,0,1,0,0
51.05,0,11,162,1,1,0,1,1,0,0
29.99,0,14,206,1,1,0,0,1,0,0
50.79,3.67,7,205,1,0,0,0,0,0,0
14.69,6.33,15,167,1,0,0,0,1,0,0
44.28,2.33,13,170,1,0,0,1,1,0,0
34.99,0.67,13,159,1,1,0,1,1,0,0
106.21,12.33,9,200,1,0,0,0,1,0,0
63.48,5.33,7,192,1,0,0,1,0,0,0
49.15,27.33,8,163,1,0,0,1,0,0,0
39.99,33,26,212,1,0,0,1,0,0,0
65.92,25.67,6,172,1,0,0,0,0,0,0
63.63,9.67,11,175,1,1,0,1,1,0,0
30.24,0,13,188,1,1,0,0,1,0,0
36.61,3,15,182,1,0,0,1,0,0,0
37.99,2,14,164,1,0,0,1,1,0,0
40.69,134.67,17,184,1,1,0,0,1,0,0
73.39,1.33,7,201,1,0,0,0,0,0,0
53.65,21.67,22,224,1,0,0,0,1,0,0
34.99,6.67,8,172,1,0,0,0,0,0,0
11.5,22,35,177,1,0,0,1,1,0,0
58.59,18.33,7,168,1,1,0,0,0,0,0
29.99,0.67,13,216,1,1,1,1,1,0,0
22.62,0.33,13,195,1,1,0,0,1,0,0
110.49,22,7,175,1,0,0,0,0,0,0
56.83,76.67,37,196,1,0,0,1,1,0,0
51.64,28,8,155,1,0,0,1,0,0,0
30.73,0,13,217,1,1,0,1,1,0,0
36.26,14.33,7,216,1,0,0,0,0,0,0
49.99,9,13,161,1,1,0,0,1,0,0
58.81,2.67,6,150,1,0,0,0,0,0,0
32.17,15.67,12,218,1,0,0,1,1,0,0
60.63,5,6,172,1,0,0,0,0,0,0
53.59,23.33,7,209,1,1,0,0,0,0,0
97.61,32.67,10,220,1,0,0,0,1,0,0
29.99,0,14,159,1,1,0,1,1,0,0
59.99,20.67,7,166,1,0,0,0,0,0,0
50.81,6.33,7,187,1,0,0,0,0,0,0
14.89,24,15,151,1,1,0,1,1,0,0
87.38,56.67,10,188,1,1,0,1,1,0,0
10.65,2,14,188,1,1,0,1,1,0,0
51.59,14,7,184,1,1,0,0,0,0,0
46.72,34.67,12,158,1,0,0,0,1,0,0
19.99,0,9,158,1,0,0,1,0,0,0
30.3,1,13,187,1,0,0,1,1,0,0
35.45,21.33,14,187,1,0,0,1,1,0,0
100.45,55.67,6,191,1,0,0,0,0,0,0
40.35,13.33,13,168,1,1,0,0,1,0,0
20.48,2.33,14,213,1,1,0,0,1,0,0
55.64,29,12,219,1,1,0,0,1,0,0
30.49,0,14,167,1,0,0,0,1,0,0
40.19,2.67,7,213,1,0,1,1,0,0,0
33.74,8.67,13,224,1,0,0,0,1,0,0
73.59,40.33,7,197,1,0,0,1,0,0,0
29.99,2.33,13,151,1,1,0,1,1,0,0
29.99,0,7,169,1,0,0,1,0,0,0
66.58,6,10,210,1,0,0,1,1,0,0
69.35,16,12,207,1,0,0,1,1,0,0
41.34,16,8,199,1,0,0,1,0,0,0
42.68,11.67,13,160,1,1,0,1,1,0,0
58.77,20.67,20,193,1,0,0,0,1,0,0
49.99,26,7,191,1,0,0,0,0,0,0
31.55,0,13,197,1,0,0,1,1,0,0
38.42,10,8,181,1,0,0,0,0,0,0
46.26,14.33,7,192,1,0,0,1,0,0,0
13.47,0,14,150,1,1,0,0,1,0,0
50.44,15,12,195,1,1,1,1,1,0,0
51.01,10.33,11,216,1,0,0,0,1,0,0
50.97,27.67,13,212,1,0,0,1,1,0,0
10,7.33,9,224,1,0,0,1,0,0,0
30.6,0,14,162,1,0,0,1,1,0,0
30.26,0,13,183,1,1,0,1,1,0,0
35.24,28.67,8,216,1,0,0,0,0,0,0
12.5,0,15,185,1,1,0,0,1,0,0
29.99,3.33,23,205,1,1,0,1,1,0,0
50.44,18.67,7,195,1,0,0,0,0,0,0
39.36,3.33,7,175,1,0,0,0,0,0,0
35.69,1,13,154,1,1,0,0,1,0,0
31.06,1.67,7,196,1,0,0,1,0,0,0
34.71,10.67,13,154,1,0,0,1,1,0,0
98.99,8.67,13,177,1,1,0,0,1,0,0
49.99,20.33,12,212,1,0,0,0,1,0,0
65.18,16.33,11,217,1,0,0,1,1,0,0
74.52,6.33,11,200,1,0,0,0,1,0,0
47.39,8.33,7,225,1,0,0,0,0,0,0
56.56,0,7,161,1,0,0,0,0,0,0
173.63,32,19,220,1,0,0,0,1,0,0
49.9,16,12,179,1,1,0,1,1,0,0
49.24,10,21,206,1,1,0,1,1,0,0
10,6,14,184,1,0,0,1,1,0,0
116.98,41.33,39,156,1,0,0,0,1,0,0
16.99,0,35,192,1,1,0,1,1,0,0
64.97,37.67,26,219,1,0,0,0,0,0,0
84.78,18.67,23,150,1,0,0,0,0,0,0
36.19,0,13,159,1,1,0,0,1,0,0
44.41,0,13,218,1,1,1,0,1,0,0
27.87,5,13,173,1,1,0,1,1,0,0
96.31,117,10,197,1,0,0,1,0,0,0
251.64,66.33,16,187,1,0,0,0,0,0,0
23.57,0,14,167,1,0,0,0,1,0,0
35.18,0.67,13,161,1,0,0,0,1,0,0
63.02,26,11,206,1,0,0,1,1,0,0
31.48,0,13,161,1,0,0,0,1,0,0
64.08,2,17,191,1,0,0,0,1,0,0
54.75,46.33,7,185,1,0,0,0,0,0,0
33.26,1.67,13,171,1,0,0,0,1,0,0
41.52,8.67,48,166,1,0,0,0,1,0,0
50.44,16.33,12,198,1,1,0,0,1,0,0
29.01,0,36,199,1,1,0,1,1,0,0
82.13,17,19,209,1,1,0,1,1,0,0
50.85,4.33,19,200,1,0,0,1,1,0,0
34.99,2,13,156,1,1,0,0,1,0,0
34.99,5,13,158,1,0,0,0,1,0,0
30.96,4.67,12,205,1,0,1,1,1,0,0
56.8,93.33,14,159,1,0,0,1,1,0,0
57.65,17.33,12,155,1,0,0,1,1,0,0
10.09,14.33,15,153,1,0,1,0,1,0,0
38.65,15.67,13,161,1,1,0,0,1,0,0
31.82,5.33,12,190,1,1,1,0,1,0,0
78.83,0,23,155,1,0,0,0,0,0,0
59.02,9,13,166,1,0,0,0,1,0,0
51.33,2.67,7,198,1,0,0,0,0,0,0
66.41,73,13,196,1,0,1,0,1,0,0
58.87,0,11,150,1,1,0,0,1,0,0
50.98,28.33,12,186,1,0,0,1,1,0,0
24.67,7.33,21,220,1,0,0,1,1,0,0
68.2,33.33,15,155,1,0,0,1,1,0,0
4.96,0,15,170,1,1,0,1,1,0,0
11.95,0,14,197,1,0,1,1,1,0,0
35.49,2,13,195,1,1,1,1,1,0,0
153.83,90.33,19,215,1,1,0,0,1,0,0
43.63,85.67,16,185,1,0,1,0,1,0,0
71.63,4.33,11,183,1,1,0,0,1,0,0
172.29,52.33,20,159,1,0,0,1,0,0,0
43.65,23.67,13,224,1,1,0,0,1,0,0
38.7,9.33,14,211,1,1,0,1,1,0,0
61.17,14.33,14,218,1,1,0,0,1,0,0
38.99,0,13,160,1,1,0,0,1,0,0
49.68,0,12,193,1,1,0,0,1,0,0
31.2,5.33,8,216,1,0,0,1,0,0,0
60.7,3.33,12,161,1,1,0,1,1,0,0
30.36,14,14,207,1,1,0,1,1,0,0
30.93,14.33,30,178,1,1,0,1,1,0,0
142.52,21.33,23,186,1,1,0,0,1,0,0
10.68,0,22,186,1,0,0,0,1,0,0
37.95,0,13,158,1,0,0,1,1,0,0
69.99,29,6,168,1,0,0,0,0,0,0
29.99,0.67,14,168,1,1,0,0,1,0,0
101.78,22.67,9,180,1,0,0,1,1,0,0
36.49,4.67,8,218,1,0,0,0,0,0,0
54.09,2.33,6,225,1,0,0,1,0,0,0
29.99,4,14,213,1,1,0,0,1,0,0
104.94,0,16,224,1,0,0,1,1,0,0
34.99,3.67,13,182,1,1,0,1,1,0,0
34.99,6.67,13,207,1,0,0,0,1,0,0
118.14,54.33,9,223,1,1,0,0,1,0,0
59.42,45,6,215,1,0,0,0,0,0,0
108.55,12,8,164,1,0,0,1,1,0,0
44.96,42,7,204,1,0,0,1,0,0,0
32.49,1,22,216,1,1,0,0,0,0,0
112.04,30.33,8,201,1,1,0,0,1,0,0
49.99,13.67,6,199,1,0,0,1,0,0,0
31.15,17.67,15,206,1,1,0,1,1,0,0
63.33,31,13,209,1,0,0,1,1,0,0
10,4.33,14,216,1,1,0,0,1,0,0
30.24,9.67,8,202,1,0,0,1,0,0,0
30.73,0,13,178,1,0,0,0,1,0,0
52.49,26.33,15,162,1,0,0,1,1,0,0
56.59,33.67,7,200,1,0,0,0,0,0,0
33.8,2,8,157,1,0,0,0,0,0,0
62.99,29,7,167,1,1,0,1,0,0,0
48.84,20.67,17,151,1,1,0,0,1,0,0
66.71,21.33,11,168,1,0,0,0,1,0,0
80.94,27.67,26,192,1,0,0,1,0,0,0
87.71,14,10,158,1,0,0,1,1,0,0
33.93,12,12,161,1,1,1,0,1,0,0
84.11,17,11,179,1,1,0,1,1,0,0
53.25,0,15,209,1,0,0,1,1,0,0
34.2,0,13,186,1,0,0,0,1,0,0
33.89,7.67,12,220,1,1,0,0,1,0,0
40.29,0,12,187,1,0,0,0,1,0,0
118.04,12.67,16,171,1,1,0,1,1,0,0
30,1.67,36,207,1,0,0,1,1,0,0
35.16,18.33,9,157,1,0,0,0,0,0,0
78.23,33.67,10,172,1,0,0,0,1,0,0
41.55,1.67,7,188,1,0,0,0,0,0,0
46.56,43.67,32,186,1,0,0,0,0,0,0
42.04,0,12,196,1,0,1,1,1,0,0
91.73,45,7,201,1,0,0,1,0,0,0
43.85,9,12,210,1,0,0,0,1,0,0
66.96,57.33,14,218,1,1,0,1,1,0,0
56.96,45.33,7,208,1,0,0,0,0,0,0
35.69,0,13,194,1,0,0,1,1,0,0
45.14,30.33,7,158,1,0,0,1,0,0,0
35.63,4.67,13,160,1,1,0,0,1,0,0
30.76,30.67,15,203,1,0,0,1,1,0,0
53.13,48.33,14,198,1,1,0,1,1,0,0
77.3,30,11,151,1,0,0,0,1,0,0
17.79,0,9,195,1,0,0,1,0,0,0
163.13,128.33,10,174,1,0,0,0,1,0,0
112.02,119,12,189,1,0,0,1,1,0,0
39.99,0,26,164,1,0,0,1,0,0,0
80.04,81,22,220,1,1,0,1,1,0,0
35.36,3,7,176,1,1,0,1,0,0,0
99.2,0,9,180,1,0,0,1,1,0,0
39.96,11.33,13,165,1,0,0,1,1,0,0
39.34,4.67,8,181,1,0,0,1,0,0,0
35.31,8.33,7,175,1,0,0,0,0,0,0
42.22,5,6,209,1,0,0,0,0,0,0
59.85,56.33,14,186,1,0,0,1,1,0,0
253.4,72.67,47,200,0,1,0,1,1,0,0
46.73,0,12,201,1,0,0,1,1,0,0
51.69,26,7,172,1,0,0,1,0,0,0
35.09,17.67,13,211,1,0,0,1,1,0,0
33.95,10.67,9,213,1,0,0,0,0,0,0
76.97,19.67,31,156,1,1,0,0,1,0,0
51.63,27.33,7,208,1,0,0,0,0,0,0
45.6,0,12,162,1,0,0,0,1,0,0
73.68,29,7,193,1,0,0,1,0,0,0
102.94,44,7,174,1,0,0,0,0,0,0
10.78,11.67,15,223,1,1,0,0,1,0,0
30.59,33.33,15,206,1,0,0,1,1,0,0
54.09,11.33,7,170,1,0,0,0,0,0,0
42.83,28,8,195,1,0,0,1,0,0,0
69.3,60,13,194,1,1,0,0,1,0,0
151.76,54.67,21,163,1,1,0,0,1,0,0
14.59,9,13,208,1,0,0,0,0,0,0
36.02,0,12,156,1,0,0,0,1,0,0
26.51,15,8,190,1,1,0,0,0,0,0
35.31,0,7,208,1,0,0,0,0,0,0
74.89,133.67,11,195,1,0,0,1,0,0,0
10.25,6.33,15,162,1,0,0,0,1,0,0
38.99,30,9,217,1,0,0,1,0,0,0
43.57,0.67,7,170,1,1,0,0,0,0,0
56.13,29,6,200,1,0,0,0,0,0,0
39.04,13.67,9,207,1,0,0,1,0,0,0
30.26,0.67,12,200,1,1,0,1,1,0,0
51.44,10.67,17,153,1,0,0,0,0,0,0
95.31,7.67,9,204,1,1,0,1,1,0,0
10,2.67,9,187,1,0,0,1,0,0,0
34.99,2.33,7,206,1,0,0,0,0,0,0
38.99,23.33,8,191,1,0,0,1,0,0,0
37.35,0,12,203,1,1,0,1,1,0,0
29.99,6,12,173,1,1,0,0,1,0,0
15.95,0,14,221,1,1,0,0,1,0,0
29.99,3,12,179,1,0,0,1,1,0,0
115.27,47,10,175,1,0,0,1,1,0,0
51.7,64.67,12,185,1,0,0,0,0,0,0
167.88,32.67,9,195,1,1,1,0,1,0,0
50.63,4.33,11,193,1,0,0,0,1,0,0
87.08,15.67,10,198,1,1,1,0,1,0,0
106.96,104,7,203,1,0,0,0,0,0,0
38.4,6,7,222,1,0,0,1,0,0,0
40.28,10,7,174,1,0,0,0,0,0,0
61.36,16.67,14,201,1,1,0,0,1,0,0
69.95,40.33,19,181,1,0,0,1,1,0,0
39.37,27,13,171,1,0,0,0,1,0,0
29.99,0,13,193,1,0,1,0,1,0,0
29.99,0.67,13,198,1,1,0,1,1,0,0
49.09,47.33,25,184,1,0,0,1,0,0,0
48.27,10,18,221,1,0,0,0,1,0,0
40.01,6.67,13,200,1,1,0,1,1,0,0
51.59,7.33,6,187,1,0,0,1,0,0,0
60.15,8.33,7,168,1,1,0,0,0,0,0
50.84,30,12,223,1,0,1,0,1,0,0
109.37,76,25,178,1,1,0,1,1,0,0
34.39,12,13,194,1,0,0,1,1,0,0
83.44,20.33,22,176,1,0,0,0,0,0,0
52.78,6,7,193,1,1,0,0,0,0,0
34.85,0.33,42,158,1,0,0,0,1,0,0
30.24,0,12,152,1,0,0,0,1,0,0
36.22,5,13,157,1,1,0,0,1,0,0
36.91,0.67,13,166,1,1,0,1,1,0,0
65.85,86.67,23,172,1,0,0,0,0,0,0
22.49,0,14,193,1,1,0,0,1,0,0
34.99,2.67,7,219,1,0,0,1,0,0,0
91.24,3,23,154,1,0,0,1,0,0,0
84.99,16.33,12,158,1,1,1,0,1,0,0
33.28,10.33,43,224,0,1,0,1,1,0,0
