customer_id,Gender,geo_group,age,Promotion,Channel
SB0000083917,M,EU,46,1,FaceBook
SB0000133755,M,EU,40,1,FaceBook
SB0000044045,M,North America,35,3,Email
SB0000061533,M,North America,38,1,FaceBook
SB0000066750,F,North America,52,3,Email
SB0000115327,M,North America,41,3,Email
SB0000028185,F,North America,25,2,Google
SB0000097526,F,EU,34,2,Google
SB0000107509,M,Asia,30,3,Email
SB0000123204,F,EU,44,3,Email
SB0000133708,F,EU,28,1,FaceBook
SB0000092927,M,EU,24,2,Google
SB0000058533,M,EU,34,2,Google
SB0000141105,F,EU,36,1,FaceBook
SB0000014815,F,ROW,34,3,Email
SB0000075058,F,North America,31,2,Google
SB0000086516,M,Asia,43,3,Email
SB0000119277,F,ROW,34,1,FaceBook
SB0000126133,M,EU,45,3,Email
SB0000125861,F,North America,27,3,Email
SB0000058978,F,North America,30,1,FaceBook
SB0000054184,M,North America,55,1,FaceBook
SB0000103000,M,EU,60,2,Google
SB0000090547,M,North America,19,3,Email
SB0000064355,M,ROW,21,3,Email
SB0000057087,F,North America,31,2,Google
SB0000092936,M,EU,34,1,FaceBook
SB0000064486,M,ROW,57,1,FaceBook
SB0000073021,F,EU,64,1,FaceBook
SB0000056525,M,North America,38,1,FaceBook
SB0000066102,F,EU,38,2,Google
SB0000083884,M,EU,25,3,Email
SB0000103885,F,EU,43,1,FaceBook
SB0000059453,M,Asia,44,2,Google
SB0000021228,M,EU,35,1,FaceBook
SB0000068697,M,ROW,30,3,Email
SB0000058860,M,North America,54,3,Email
SB0000091256,M,EU,26,3,Email
SB0000071637,F,North America,46,2,Google
SB0000079325,F,North America,41,1,FaceBook
SB0000050986,F,North America,24,2,Google
SB0000051622,M,Asia,44,2,Google
SB0000028672,F,North America,45,2,Google
SB0000017211,M,ROW,36,2,Google
SB0000021685,F,North America,43,1,FaceBook
SB0000099181,M,EU,26,2,Google
SB0000028103,M,North America,31,2,Google
SB0000054660,M,Asia,45,1,FaceBook
SB0000090906,F,North America,39,1,FaceBook
SB0000063236,F,EU,42,1,FaceBook
SB0000125453,F,ROW,36,3,Email
SB0000014861,M,Asia,48,1,FaceBook
SB0000052365,F,North America,44,2,Google
SB0000030933,F,North America,25,1,FaceBook
SB0000097769,M,EU,48,3,Email
SB0000090291,M,North America,22,1,FaceBook
SB0000110660,M,Asia,35,3,Email
SB0000050946,F,North America,27,1,FaceBook
SB0000088644,M,North America,40,3,Email
SB0000087906,M,North America,24,3,Email
SB0000128330,M,North America,50,2,Google
SB0000051806,F,EU,33,2,Google
SB0000033185,M,North America,22,2,Google
SB0000046270,F,ROW,39,2,Google
SB0000115810,M,North America,35,1,FaceBook
SB0000024665,M,ROW,31,3,Email
SB0000043576,M,North America,45,2,Google
SB0000063780,M,EU,41,1,FaceBook
SB0000025048,F,North America,41,1,FaceBook
SB0000032875,F,North America,34,2,Google
SB0000042535,F,ROW,37,3,Email
SB0000089768,F,EU,25,2,Google
SB0000115921,M,EU,29,3,Email
SB0000040961,M,North America,59,2,Google
SB0000115708,F,North America,39,3,Email
SB0000125091,M,North America,39,2,Google
SB0000116641,F,North America,42,1,FaceBook
SB0000104154,F,ROW,37,3,Email
SB0000076477,M,North America,35,3,Email
SB0000147672,M,EU,42,1,FaceBook
SB0000072846,M,North America,25,2,Google
SB0000149927,M,EU,39,2,Google
SB0000053822,M,EU,30,1,FaceBook
SB0000122700,M,EU,40,3,Email
SB0000135936,M,ROW,38,1,FaceBook
SB0000030398,M,North America,51,2,Google
SB0000130759,M,ROW,38,3,Email
SB0000127208,M,North America,24,1,FaceBook
SB0000102053,M,North America,20,3,Email
SB0000042793,M,North America,25,3,Email
SB0000045130,M,Asia,39,1,FaceBook
SB0000056049,M,EU,39,2,Google
SB0000075325,F,North America,45,3,Email
SB0000034326,M,Asia,34,1,FaceBook
SB0000138557,M,North America,38,2,Google
SB0000072109,F,North America,46,3,Email
SB0000030582,M,North America,43,3,Email
SB0000085836,F,EU,43,1,FaceBook
SB0000115628,F,EU,35,2,Google
SB0000100426,M,EU,27,3,Email
SB0000051209,M,North America,31,1,FaceBook
SB0000088525,M,North America,34,2,Google
SB0000083476,M,North America,41,1,FaceBook
SB0000043418,M,North America,42,3,Email
SB0000149369,M,EU,42,3,Email
SB0000115373,M,North America,40,2,Google
SB0000117793,M,Asia,39,1,FaceBook
SB0000144826,M,North America,27,1,FaceBook
SB0000101457,F,Asia,24,3,Email
SB0000093506,M,EU,42,2,Google
SB0000056479,F,ROW,27,3,Email
SB0000122666,M,EU,47,3,Email
SB0000047897,M,EU,32,2,Google
SB0000139609,F,North America,35,3,Email
SB0000020525,F,EU,31,1,FaceBook
SB0000032320,M,North America,28,3,Email
SB0000052721,F,EU,40,3,Email
SB0000040973,F,Asia,47,1,FaceBook
SB0000146271,M,North America,28,3,Email
SB0000143050,M,North America,44,3,Email
SB0000049669,M,North America,23,3,Email
SB0000043543,F,North America,35,1,FaceBook
SB0000118211,F,ROW,38,3,Email
SB0000109046,M,ROW,59,2,Google
SB0000088152,M,EU,42,1,FaceBook
SB0000035842,F,Asia,33,2,Google
SB0000142658,M,North America,26,1,FaceBook
SB0000105391,M,ROW,46,2,Google
SB0000120001,F,ROW,64,1,FaceBook
SB0000024578,F,ROW,26,3,Email
SB0000126858,F,North America,24,1,FaceBook
SB0000065783,F,ROW,25,3,Email
SB0000063190,F,ROW,21,3,Email
SB0000103265,F,ROW,32,1,FaceBook
SB0000124907,M,Asia,38,3,Email
SB0000065491,F,North America,38,2,Google
SB0000032040,F,Asia,32,1,FaceBook
SB0000109976,F,ROW,31,2,Google
SB0000145924,F,North America,29,3,Email
SB0000098962,F,North America,37,2,Google
SB0000045933,M,North America,50,1,FaceBook
SB0000097599,M,North America,40,2,Google
SB0000129645,M,North America,36,2,Google
SB0000147791,F,North America,59,3,Email
SB0000089913,M,EU,34,3,Email
SB0000126798,M,North America,49,3,Email
SB0000118007,F,North America,33,3,Email
SB0000100329,F,North America,36,1,FaceBook
SB0000054203,M,EU,31,3,Email
SB0000114686,M,ROW,40,2,Google
SB0000013975,F,North America,47,3,Email
SB0000108353,M,ROW,37,1,FaceBook
SB0000056460,F,North America,23,3,Email
SB0000054974,F,North America,35,3,Email
SB0000097624,F,North America,28,2,Google
SB0000078193,M,Asia,32,3,Email
SB0000093686,M,North America,25,2,Google
SB0000123106,M,North America,41,1,FaceBook
SB0000067765,M,Asia,30,3,Email
SB0000091210,F,EU,35,2,Google
SB0000089643,M,ROW,31,2,Google
SB0000129882,M,North America,39,1,FaceBook
SB0000014689,F,EU,33,2,Google
SB0000070289,F,North America,53,3,Email
SB0000078324,F,North America,56,2,Google
SB0000075115,M,ROW,23,3,Email
SB0000088739,M,EU,29,3,Email
SB0000138214,F,North America,36,2,Google
SB0000050581,F,North America,40,1,FaceBook
SB0000138927,M,North America,33,2,Google
SB0000113553,M,North America,52,1,FaceBook
SB0000092760,F,North America,31,1,FaceBook
SB0000115836,M,ROW,47,1,FaceBook
SB0000064911,F,EU,45,2,Google
SB0000136201,F,EU,30,1,FaceBook
SB0000025314,M,EU,42,3,Email
SB0000017848,M,North America,38,2,Google
SB0000095149,F,EU,37,3,Email
SB0000026090,M,North America,34,1,FaceBook
SB0000089720,F,EU,35,1,FaceBook
SB0000099458,F,ROW,31,3,Email
SB0000018559,F,Asia,44,2,Google
SB0000037028,M,Asia,35,3,Email
SB0000112347,M,North America,64,3,Email
SB0000117875,F,ROW,61,2,Google
SB0000149289,M,Asia,32,1,FaceBook
SB0000016893,F,Asia,32,2,Google
SB0000063958,M,North America,31,2,Google
SB0000141116,M,EU,32,1,FaceBook
SB0000052317,M,North America,42,2,Google
SB0000068131,M,North America,47,3,Email
SB0000133511,F,North America,30,1,FaceBook
SB0000012496,M,EU,44,2,Google
SB0000076427,F,ROW,32,3,Email
SB0000117242,F,North America,24,3,Email
SB0000069641,F,North America,45,1,FaceBook
SB0000135676,M,Asia,33,2,Google
SB0000014525,F,Asia,37,2,Google
SB0000027074,F,North America,30,1,FaceBook
SB0000147663,F,North America,25,1,FaceBook
SB0000093777,F,EU,28,1,FaceBook
SB0000138022,M,ROW,41,1,FaceBook
SB0000143582,M,North America,35,1,FaceBook
SB0000068627,F,North America,43,1,FaceBook
SB0000037757,M,North America,45,3,Email
SB0000034678,F,Asia,51,2,Google
SB0000115298,M,ROW,41,3,Email
SB0000095167,F,North America,38,3,Email
SB0000089351,F,ROW,30,1,FaceBook
SB0000032982,M,North America,32,1,FaceBook
SB0000116140,M,North America,39,1,FaceBook
SB0000022823,M,ROW,29,1,FaceBook
SB0000054881,F,ROW,38,3,Email
SB0000048127,M,ROW,46,2,Google
SB0000141275,M,EU,27,3,Email
SB0000039309,M,EU,39,3,Email
SB0000125594,M,North America,52,1,FaceBook
SB0000040866,M,ROW,38,2,Google
SB0000107497,F,ROW,43,1,FaceBook
SB0000069805,M,EU,34,2,Google
SB0000064621,M,ROW,38,3,Email
SB0000069806,F,North America,31,3,Email
SB0000111209,M,North America,44,2,Google
SB0000028509,M,ROW,43,1,FaceBook
SB0000040410,M,EU,37,3,Email
SB0000090676,F,ROW,38,1,FaceBook
SB0000067847,F,North America,39,2,Google
SB0000101859,M,North America,41,3,Email
SB0000027504,M,North America,37,2,Google
SB0000065393,M,ROW,55,1,FaceBook
SB0000065540,M,ROW,31,3,Email
SB0000131380,M,North America,33,3,Email
SB0000026905,M,ROW,37,3,Email
SB0000094909,F,Asia,32,1,FaceBook
SB0000136406,M,North America,36,3,Email
SB0000067110,M,ROW,28,3,Email
SB0000065753,M,North America,42,3,Email
SB0000056522,M,EU,39,1,FaceBook
SB0000048793,F,EU,36,1,FaceBook
SB0000100664,M,EU,37,1,FaceBook
SB0000051665,M,North America,37,1,FaceBook
SB0000109847,F,North America,58,2,Google
SB0000083829,M,North America,59,1,FaceBook
SB0000071845,M,North America,39,2,Google
SB0000127786,M,Asia,46,2,Google
SB0000032509,F,North America,25,1,FaceBook
SB0000030744,M,North America,30,2,Google
SB0000036442,F,EU,39,1,FaceBook
SB0000085745,F,North America,35,1,FaceBook
SB0000019263,F,North America,18,1,FaceBook
SB0000097321,M,North America,37,2,Google
SB0000102815,M,Asia,34,2,Google
SB0000090161,F,Asia,62,3,Email
SB0000050476,M,EU,36,2,Google
SB0000070096,M,ROW,31,2,Google
SB0000085216,F,North America,36,1,FaceBook
SB0000016817,M,EU,64,3,Email
SB0000100082,F,North America,23,1,FaceBook
SB0000151044,M,EU,46,1,FaceBook
SB0000084377,M,North America,40,1,FaceBook
SB0000143758,M,North America,27,1,FaceBook
SB0000044246,F,North America,32,2,Google
SB0000118545,F,EU,33,1,FaceBook
SB0000020250,M,North America,43,2,Google
SB0000013836,F,EU,20,1,FaceBook
SB0000074742,F,EU,30,2,Google
SB0000063130,M,North America,24,2,Google
SB0000031059,F,EU,32,2,Google
SB0000032228,M,North America,29,1,FaceBook
SB0000032340,F,EU,40,3,Email
SB0000032717,F,North America,39,3,Email
SB0000057173,M,North America,38,2,Google
SB0000097469,M,ROW,52,3,Email
SB0000034993,F,EU,32,3,Email
SB0000133058,F,North America,47,2,Google
SB0000116873,M,North America,37,1,FaceBook
SB0000063049,M,North America,38,2,Google
SB0000141860,M,EU,39,1,FaceBook
SB0000109963,F,ROW,30,1,FaceBook
SB0000101079,F,EU,25,1,FaceBook
SB0000121118,M,North America,34,2,Google
SB0000015088,F,North America,41,2,Google
SB0000134514,F,EU,35,1,FaceBook
SB0000059634,F,Asia,24,3,Email
SB0000051172,M,ROW,32,3,Email
SB0000078258,F,Asia,36,3,Email
SB0000124837,M,North America,44,1,FaceBook
SB0000127493,F,ROW,31,1,FaceBook
SB0000061122,M,EU,25,3,Email
SB0000038199,F,EU,38,2,Google
SB0000118520,F,North America,46,1,FaceBook
SB0000089353,F,EU,46,1,FaceBook
SB0000063142,M,EU,38,1,FaceBook
SB0000036158,M,North America,34,3,Email
SB0000099438,M,ROW,30,1,FaceBook
SB0000065553,F,Asia,35,1,FaceBook
SB0000149701,F,North America,23,2,Google
SB0000104879,F,North America,25,1,FaceBook
SB0000100421,F,North America,34,3,Email
SB0000042070,F,Asia,55,2,Google
SB0000061385,M,North America,51,1,FaceBook
SB0000059742,F,North America,42,1,FaceBook
SB0000045466,F,North America,34,3,Email
SB0000124896,M,North America,38,3,Email
SB0000051031,F,EU,48,3,Email
SB0000106570,F,North America,49,2,Google
SB0000056605,M,EU,46,3,Email
SB0000117557,M,Asia,34,3,Email
SB0000061817,F,ROW,44,3,Email
SB0000075044,M,North America,37,2,Google
SB0000040687,F,North America,24,3,Email
SB0000131677,F,EU,42,1,FaceBook
SB0000147257,F,North America,47,3,Email
SB0000133540,M,North America,33,1,FaceBook
SB0000115839,M,Asia,43,1,FaceBook
SB0000077612,M,EU,48,2,Google
SB0000069736,F,North America,24,2,Google
SB0000135423,M,North America,46,3,Email
SB0000017151,M,North America,45,3,Email
SB0000016918,F,ROW,32,2,Google
SB0000120722,M,North America,39,2,Google
SB0000120080,F,EU,32,3,Email
SB0000136095,M,North America,49,2,Google
SB0000136049,M,Asia,38,1,FaceBook
SB0000145212,F,EU,30,3,Email
SB0000150584,M,ROW,43,1,FaceBook
SB0000082973,F,Asia,48,3,Email
SB0000012797,M,North America,45,3,Email
SB0000072289,M,North America,33,3,Email
SB0000070241,F,Asia,31,1,FaceBook
SB0000128473,F,ROW,30,1,FaceBook
SB0000058191,M,North America,50,2,Google
SB0000022604,M,North America,27,2,Google
SB0000051676,M,ROW,44,1,FaceBook
SB0000039795,F,EU,34,2,Google
SB0000022345,M,Asia,25,1,FaceBook
SB0000023536,M,North America,60,2,Google
SB0000027545,F,EU,24,3,Email
SB0000127309,F,Asia,34,2,Google
SB0000117064,F,EU,26,2,Google
SB0000109191,F,EU,28,2,Google
SB0000067166,F,North America,57,1,FaceBook
SB0000104396,F,North America,31,2,Google
SB0000123353,F,North America,33,1,FaceBook
SB0000012615,M,North America,25,1,FaceBook
SB0000076110,F,ROW,39,3,Email
SB0000050488,F,EU,51,2,Google
SB0000073966,F,North America,31,1,FaceBook
SB0000088768,M,North America,39,1,FaceBook
SB0000082496,F,North America,38,1,FaceBook
SB0000019275,M,North America,48,2,Google
SB0000099609,M,Asia,28,2,Google
SB0000047908,M,ROW,50,1,FaceBook
SB0000013527,M,ROW,41,2,Google
SB0000069599,M,North America,43,3,Email
SB0000020550,F,EU,58,2,Google
SB0000023534,F,ROW,35,1,FaceBook
SB0000087834,F,EU,23,1,FaceBook
SB0000024051,F,North America,35,2,Google
SB0000070671,M,EU,39,1,FaceBook
SB0000069248,F,North America,54,3,Email
SB0000056589,M,ROW,31,2,Google
SB0000028033,F,North America,50,1,FaceBook
SB0000082083,M,ROW,41,1,FaceBook
SB0000070098,F,North America,45,3,Email
SB0000102723,M,North America,23,3,Email
SB0000134710,M,North America,33,2,Google
SB0000071255,M,ROW,41,3,Email
SB0000012834,F,EU,38,1,FaceBook
SB0000103424,F,North America,42,2,Google
SB0000048705,F,ROW,48,2,Google
SB0000137256,F,ROW,61,1,FaceBook
SB0000026553,M,EU,35,2,Google
SB0000102604,M,North America,48,2,Google
SB0000068935,M,EU,44,2,Google
SB0000100432,M,ROW,24,3,Email
SB0000087064,M,North America,38,3,Email
SB0000026790,M,ROW,43,2,Google
SB0000131080,F,EU,42,3,Email
SB0000022309,F,EU,53,3,Email
SB0000117228,F,EU,48,1,FaceBook
SB0000088699,F,North America,33,3,Email
SB0000101678,F,EU,45,1,FaceBook
SB0000129716,F,EU,24,3,Email
SB0000150218,F,North America,37,2,Google
SB0000085734,M,EU,30,2,Google
SB0000062469,F,ROW,32,1,FaceBook
SB0000054928,M,Asia,45,3,Email
SB0000073935,F,ROW,37,2,Google
SB0000016912,M,North America,41,2,Google
SB0000020751,M,North America,48,1,FaceBook
SB0000104159,F,North America,62,1,FaceBook
SB0000075069,F,North America,56,1,FaceBook
SB0000038795,M,EU,35,2,Google
SB0000134970,M,North America,27,3,Email
SB0000035963,M,EU,33,2,Google
SB0000092767,F,EU,44,3,Email
SB0000048286,F,North America,35,2,Google
SB0000046157,F,North America,22,3,Email
SB0000130526,F,North America,43,2,Google
SB0000070742,F,Asia,27,3,Email
SB0000092166,M,EU,44,2,Google
SB0000067267,F,Asia,31,3,Email
SB0000023643,F,EU,40,3,Email
SB0000117503,M,North America,39,1,FaceBook
SB0000071950,F,North America,54,3,Email
SB0000127455,F,North America,35,1,FaceBook
SB0000052279,M,ROW,23,2,Google
SB0000017049,F,Asia,38,1,FaceBook
SB0000088287,F,ROW,18,1,FaceBook
SB0000014273,M,North America,38,1,FaceBook
SB0000028876,M,EU,26,3,Email
SB0000078313,F,EU,35,3,Email
SB0000019594,F,EU,33,1,FaceBook
SB0000070477,M,Asia,44,2,Google
SB0000084452,F,Asia,32,3,Email
SB0000133429,M,Asia,42,2,Google
SB0000136189,F,ROW,49,2,Google
SB0000070560,F,Asia,43,3,Email
SB0000077347,F,North America,50,3,Email
SB0000073623,F,North America,19,2,Google
SB0000098535,F,North America,40,3,Email
SB0000126865,F,North America,42,2,Google
SB0000025663,F,Asia,38,3,Email
SB0000045647,M,North America,35,3,Email
SB0000139237,F,EU,53,3,Email
SB0000082225,F,EU,31,2,Google
SB0000019252,F,North America,54,2,Google
SB0000107355,F,EU,43,1,FaceBook
SB0000084354,M,ROW,32,2,Google
SB0000036407,M,EU,36,1,FaceBook
SB0000041653,M,ROW,40,2,Google
SB0000057660,F,North America,32,2,Google
SB0000048322,F,North America,30,3,Email
SB0000056678,F,Asia,45,1,FaceBook
SB0000036972,M,Asia,59,3,Email
SB0000132691,F,North America,57,2,Google
SB0000135888,F,North America,51,2,Google
SB0000085699,M,Asia,49,2,Google
SB0000136634,M,North America,32,2,Google
SB0000027943,F,North America,64,2,Google
SB0000025967,F,North America,37,3,Email
SB0000095449,F,Asia,29,1,FaceBook
SB0000030198,F,ROW,35,2,Google
SB0000102543,F,ROW,64,2,Google
SB0000122482,F,ROW,54,1,FaceBook
SB0000097675,F,EU,40,3,Email
SB0000117899,M,North America,59,1,FaceBook
SB0000061268,M,EU,37,3,Email
SB0000054619,F,EU,39,3,Email
SB0000097877,M,EU,36,3,Email
SB0000109039,F,EU,48,1,FaceBook
SB0000121189,F,EU,34,3,Email
SB0000071549,F,Asia,40,2,Google
SB0000014110,F,EU,32,2,Google
SB0000086099,F,North America,34,3,Email
SB0000090112,F,EU,38,1,FaceBook
SB0000087992,M,North America,36,3,Email
SB0000054368,F,North America,49,3,Email
SB0000067697,F,Asia,38,2,Google
SB0000056177,F,ROW,39,2,Google
SB0000116127,M,ROW,31,3,Email
SB0000040003,F,North America,31,3,Email
SB0000018947,M,EU,19,1,FaceBook
SB0000133349,M,EU,36,1,FaceBook
SB0000080051,F,North America,44,2,Google
SB0000013197,M,ROW,35,2,Google
SB0000139736,M,ROW,35,3,Email
SB0000018137,F,ROW,35,3,Email
SB0000015120,F,ROW,37,1,FaceBook
SB0000097764,M,North America,33,1,FaceBook
SB0000121422,M,EU,45,1,FaceBook
SB0000013695,M,North America,40,2,Google
SB0000059732,M,North America,36,3,Email
SB0000122464,M,ROW,53,1,FaceBook
SB0000052319,M,EU,53,1,FaceBook
SB0000077401,M,North America,37,1,FaceBook
SB0000077705,F,North America,53,2,Google
SB0000063859,M,Asia,22,2,Google
SB0000089345,F,ROW,34,1,FaceBook
SB0000090385,M,North America,42,2,Google
SB0000037576,F,North America,44,1,FaceBook
SB0000141965,F,ROW,41,2,Google
SB0000041294,M,EU,34,3,Email
SB0000150055,M,Asia,35,3,Email
SB0000127808,F,ROW,19,3,Email
SB0000111229,F,EU,41,2,Google
SB0000060781,M,EU,39,3,Email
SB0000084020,F,EU,29,2,Google
SB0000015434,M,EU,35,1,FaceBook
SB0000014444,F,North America,32,1,FaceBook
SB0000064292,M,EU,41,3,Email
SB0000075996,F,EU,52,3,Email
SB0000107391,F,North America,39,1,FaceBook
SB0000037000,F,North America,25,1,FaceBook
SB0000044139,M,EU,39,1,FaceBook
SB0000070758,F,EU,41,3,Email
SB0000021559,F,Asia,34,1,FaceBook
SB0000068287,F,North America,41,1,FaceBook
SB0000138767,F,Asia,33,3,Email
SB0000101406,M,ROW,28,1,FaceBook
SB0000031230,F,EU,33,2,Google
SB0000129159,M,North America,37,2,Google
SB0000096182,M,North America,38,3,Email
SB0000075302,F,North America,26,2,Google
SB0000081873,M,North America,31,2,Google
SB0000020110,F,North America,39,3,Email
SB0000139119,F,ROW,39,1,FaceBook
SB0000082996,M,ROW,24,3,Email
SB0000018381,M,North America,29,1,FaceBook
SB0000044753,M,North America,28,1,FaceBook
SB0000057078,F,North America,36,1,FaceBook
SB0000092466,M,EU,26,3,Email
SB0000141896,F,EU,32,2,Google
SB0000063156,M,EU,33,1,FaceBook
SB0000034625,F,North America,32,1,FaceBook
SB0000033982,F,ROW,32,3,Email
SB0000093596,F,Asia,35,1,FaceBook
SB0000130299,F,North America,31,3,Email
SB0000025179,F,North America,24,3,Email
SB0000060986,M,Asia,52,3,Email
SB0000013717,F,ROW,42,3,Email
SB0000119790,F,EU,34,2,Google
SB0000060052,M,ROW,30,2,Google
SB0000077571,F,North America,35,2,Google
SB0000028932,M,North America,24,2,Google
SB0000078954,M,EU,32,3,Email
SB0000110691,F,North America,35,2,Google
SB0000092721,F,ROW,34,1,FaceBook
SB0000083082,M,Asia,26,3,Email
SB0000068103,M,North America,28,3,Email
SB0000019527,F,ROW,40,1,FaceBook
SB0000032126,F,Asia,53,2,Google
SB0000067445,F,ROW,35,1,FaceBook
SB0000038722,F,EU,44,1,FaceBook
SB0000150497,M,EU,56,1,FaceBook
SB0000144749,F,North America,29,1,FaceBook
SB0000045872,F,North America,36,2,Google
SB0000078509,M,North America,36,1,FaceBook
SB0000051687,F,North America,36,2,Google
SB0000046842,F,North America,23,2,Google
SB0000075627,F,EU,42,1,FaceBook
SB0000021381,M,Asia,25,1,FaceBook
SB0000029340,F,North America,27,1,FaceBook
